lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form,Fold,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
löytyä,emme ole löytyneet,V;ACT;PRS;PRF;NEG;IND;1;PL,0.0,4.594193548387096e-05,e mː e o l eˣ l ø y̯ t y n eː t,2,V,ACT,PRS,PRF,NEG,IND,1,PL,,
löytyä,löydytte,V;ACT;PRS;POS;IND;2;PL,0.0,4.594193548387096e-05,l ø y̯ d y tː eˣ,4,V,ACT,PRS,POS,IND,2,PL,,,
löytyä,ette löydy,V;ACT;PRS;NEG;IND;2;PL,0.0,4.594193548387096e-05,e tː e l ø y̯ d yˣ,0,V,ACT,PRS,NEG,IND,2,PL,,,
löytyä,olette löytyneet,V;ACT;PRS;PRF;POS;IND;2;PL,0.0,4.594193548387096e-05,o l e tː e l ø y̯ t y n eː t,4,V,ACT,PRS,PRF,POS,IND,2,PL,,
löytyä,ette ole löytyneet,V;ACT;PRS;PRF;NEG;IND;2;PL,0.0,4.594193548387096e-05,e tː e o l eˣ l ø y̯ t y n eː t,0,V,ACT,PRS,PRF,NEG,IND,2,PL,,
löytyä,löytyvät,V;ACT;PRS;POS;IND;3;PL,0.001294,4.594193548387096e-05,l ø y̯ t y ʋ æ t,3,V,ACT,PRS,POS,IND,3,PL,,,
löytyä,eivät löydy,V;ACT;PRS;NEG;IND;3;PL,0.0,4.594193548387096e-05,e i̯ ʋ æ t l ø y̯ d yˣ,1,V,ACT,PRS,NEG,IND,3,PL,,,
löytyä,ovat löytyneet,V;ACT;PRS;PRF;POS;IND;3;PL,0.0,4.594193548387096e-05,o ʋ ɑ t l ø y̯ t y n eː t,0,V,ACT,PRS,PRF,POS,IND,3,PL,,
löytyä,eivät ole löytyneet,V;ACT;PRS;PRF;NEG;IND;3;PL,0.0,4.594193548387096e-05,e i̯ ʋ æ t o l eˣ l ø y̯ t y n eː t,0,V,ACT,PRS,PRF,NEG,IND,3,PL,,
löytyä,löydytään,V;PASS;PRS;POS;IND,0.0,4.594193548387096e-05,l ø y̯ d y t æː n,0,V,PASS,PRS,POS,IND,,,,,
löytyä,ei löydytä,V;PASS;PRS;NEG;IND,0.0,4.594193548387096e-05,e i̯ l ø y̯ d y t æˣ,2,V,PASS,PRS,NEG,IND,,,,,
löytyä,on löydytty,V;PASS;PRS;PRF;POS;IND,0.0,4.594193548387096e-05,o n,3,V,PASS,PRS,PRF,POS,IND,,,,
löytyä,ei ole löydytty,V;PASS;PRS;PRF;NEG;IND,0.0,4.594193548387096e-05,e i̯ o l eˣ l ø y̯ d y tː yˣ,4,V,PASS,PRS,PRF,NEG,IND,,,,
löytyä,löydyin,V;ACT;PST;POS;IND;1;SG,0.0,4.594193548387096e-05,l ø y̯ d y i̯ n,3,V,ACT,PST,POS,IND,1,SG,,,
löytyä,en löytynyt,V;ACT;PST;NEG;IND;1;SG,0.0,4.594193548387096e-05,e n,0,V,ACT,PST,NEG,IND,1,SG,,,
löytyä,olin löytynyt,V;ACT;PST;PRF;POS;IND;1;SG,0.0,4.594193548387096e-05,o l i n l ø y̯ t y n y t,0,V,ACT,PST,PRF,POS,IND,1,SG,,
löytyä,en ollut löytynyt,V;ACT;PST;PRF;NEG;IND;1;SG,0.0,4.594193548387096e-05,e n o lː u t l ø y̯ t y n y t,3,V,ACT,PST,PRF,NEG,IND,1,SG,,
löytyä,löydyit,V;ACT;PST;POS;IND;2;SG,0.0,4.594193548387096e-05,l ø y̯ d y i̯ t,1,V,ACT,PST,POS,IND,2,SG,,,
löytyä,et löytynyt,V;ACT;PST;NEG;IND;2;SG,0.0,4.594193548387096e-05,e t l ø y̯ t y n y t,3,V,ACT,PST,NEG,IND,2,SG,,,
löytyä,olit löytynyt,V;ACT;PST;PRF;POS;IND;2;SG,0.0,4.594193548387096e-05,o l i t l ø y̯ t y n y t,3,V,ACT,PST,PRF,POS,IND,2,SG,,
löytyä,et ollut löytynyt,V;ACT;PST;PRF;NEG;IND;2;SG,0.0,4.594193548387096e-05,e t o lː u t l ø y̯ t y n y t,4,V,ACT,PST,PRF,NEG,IND,2,SG,,
löytyä,löytyi,V;ACT;PST;POS;IND;3;SG,0.000621,4.594193548387096e-05,l ø y̯ t y i̯,4,V,ACT,PST,POS,IND,3,SG,,,
löytyä,ei löytynyt,V;ACT;PST;NEG;IND;3;SG,0.0,4.594193548387096e-05,e i̯ l ø y̯ t y n y t,1,V,ACT,PST,NEG,IND,3,SG,,,
löytyä,oli löytynyt,V;ACT;PST;PRF;POS;IND;3;SG,0.0,4.594193548387096e-05,o l i l ø y̯ t y n y t,2,V,ACT,PST,PRF,POS,IND,3,SG,,
löytyä,ei ollut löytynyt,V;ACT;PST;PRF;NEG;IND;3;SG,0.0,4.594193548387096e-05,e i̯ o lː u t l ø y̯ t y n y t,4,V,ACT,PST,PRF,NEG,IND,3,SG,,
löytyä,löydyimme,V;ACT;PST;POS;IND;1;PL,0.0,4.594193548387096e-05,l ø y̯ d y i̯ mː eˣ,4,V,ACT,PST,POS,IND,1,PL,,,
löytyä,emme löytyneet,V;ACT;PST;NEG;IND;1;PL,0.0,4.594193548387096e-05,e mː eˣ l ø y̯ t y n eː t,2,V,ACT,PST,NEG,IND,1,PL,,,
löytyä,olimme löytyneet,V;ACT;PST;PRF;POS;IND;1;PL,0.0,4.594193548387096e-05,o l i mː eˣ l ø y̯ t y n eː t,4,V,ACT,PST,PRF,POS,IND,1,PL,,
löytyä,emme olleet löytyneet,V;ACT;PST;PRF;NEG;IND;1;PL,0.0,4.594193548387096e-05,e mː e o lː eː t l ø y̯ t y n eː t,1,V,ACT,PST,PRF,NEG,IND,1,PL,,
löytyä,löydyitte,V;ACT;PST;POS;IND;2;PL,0.0,4.594193548387096e-05,l ø y̯ d y i̯ tː eˣ,4,V,ACT,PST,POS,IND,2,PL,,,
löytyä,ette löytyneet,V;ACT;PST;NEG;IND;2;PL,0.0,4.594193548387096e-05,e tː e l ø y̯ t y n eː t,0,V,ACT,PST,NEG,IND,2,PL,,,
löytyä,olitte löytyneet,V;ACT;PST;PRF;POS;IND;2;PL,0.0,4.594193548387096e-05,o l i tː eˣ l ø y̯ t y n eː t,1,V,ACT,PST,PRF,POS,IND,2,PL,,
löytyä,ette olleet löytyneet,V;ACT;PST;PRF;NEG;IND;2;PL,0.0,4.594193548387096e-05,e tː e o lː eː t l ø y̯ t y n eː t,2,V,ACT,PST,PRF,NEG,IND,2,PL,,
löytyä,löytyivät,V;ACT;PST;POS;IND;3;PL,4.9e-05,4.594193548387096e-05,l ø y̯ t y i̯ ʋ æ t,3,V,ACT,PST,POS,IND,3,PL,,,
löytyä,eivät löytyneet,V;ACT;PST;NEG;IND;3;PL,0.0,4.594193548387096e-05,e i̯ ʋ æ t l ø y̯ t y n eː t,3,V,ACT,PST,NEG,IND,3,PL,,,
löytyä,olivat löytyneet,V;ACT;PST;PRF;POS;IND;3;PL,0.0,4.594193548387096e-05,o l i ʋ ɑ t l ø y̯ t y n eː t,2,V,ACT,PST,PRF,POS,IND,3,PL,,
löytyä,eivät olleet löytyneet,V;ACT;PST;PRF;NEG;IND;3;PL,0.0,4.594193548387096e-05,e i̯ ʋ æ t o lː eː t l ø y̯ t y n eː t,4,V,ACT,PST,PRF,NEG,IND,3,PL,,
löytyä,löydyttiin,V;PASS;PST;POS;IND,0.0,4.594193548387096e-05,l ø y̯ d y tː iː n,2,V,PASS,PST,POS,IND,,,,,
löytyä,ei löydytty,V;PASS;PST;NEG;IND,0.0,4.594193548387096e-05,e i̯ l ø y̯ d y tː yˣ,4,V,PASS,PST,NEG,IND,,,,,
löytyä,oli löydytty,V;PASS;PST;PRF;POS;IND,0.0,4.594193548387096e-05,o l i l ø y̯ d y tː yˣ,1,V,PASS,PST,PRF,POS,IND,,,,
löytyä,ei ollut löydytty,V;PASS;PST;PRF;NEG;IND,0.0,4.594193548387096e-05,e i̯ o lː u t l ø y̯ d y tː yˣ,2,V,PASS,PST,PRF,NEG,IND,,,,
löytyä,löytyisin,V;ACT;PRS;POS;COND;1;SG,0.0,4.594193548387096e-05,l ø y̯ t y i̯ s i n,3,V,ACT,PRS,POS,COND,1,SG,,,
löytyä,en löytyisi,V;ACT;PRS;NEG;COND;1;SG,0.0,4.594193548387096e-05,e n l ø y̯ t y i̯ s i,2,V,ACT,PRS,NEG,COND,1,SG,,,
löytyä,olisin löytynyt,V;ACT;PRS;PRF;POS;COND;1;SG,0.0,4.594193548387096e-05,o l i s i n l ø y̯ t y n y t,4,V,ACT,PRS,PRF,POS,COND,1,SG,,
löytyä,en olisi löytynyt,V;ACT;PRS;PRF;NEG;COND;1;SG,0.0,4.594193548387096e-05,e n o l i s i l ø y̯ t y n y t,2,V,ACT,PRS,PRF,NEG,COND,1,SG,,
löytyä,löytyisit,V;ACT;PRS;POS;COND;2;SG,0.0,4.594193548387096e-05,l ø y̯ t y i̯ s i t,3,V,ACT,PRS,POS,COND,2,SG,,,
löytyä,et löytyisi,V;ACT;PRS;NEG;COND;2;SG,0.0,4.594193548387096e-05,e t l ø y̯ t y i̯ s i,3,V,ACT,PRS,NEG,COND,2,SG,,,
löytyä,olisit löytynyt,V;ACT;PRS;PRF;POS;COND;2;SG,0.0,4.594193548387096e-05,o l i s i t l ø y̯ t y n y t,2,V,ACT,PRS,PRF,POS,COND,2,SG,,
löytyä,et olisi löytynyt,V;ACT;PRS;PRF;NEG;COND;2;SG,0.0,4.594193548387096e-05,e t o l i s i l ø y̯ t y n y t,4,V,ACT,PRS,PRF,NEG,COND,2,SG,,
löytyä,löytyisi,V;ACT;PRS;POS;COND;3;SG,9.7e-05,4.594193548387096e-05,l ø y̯ t y i̯ s i,0,V,ACT,PRS,POS,COND,3,SG,,,
löytyä,ei löytyisi,V;ACT;PRS;NEG;COND;3;SG,0.0,4.594193548387096e-05,e i̯ l ø y̯ t y i̯ s i,3,V,ACT,PRS,NEG,COND,3,SG,,,
löytyä,olisi löytynyt,V;ACT;PRS;PRF;POS;COND;3;SG,0.0,4.594193548387096e-05,o l i s i l ø y̯ t y n y t,0,V,ACT,PRS,PRF,POS,COND,3,SG,,
löytyä,ei olisi löytynyt,V;ACT;PRS;PRF;NEG;COND;3;SG,0.0,4.594193548387096e-05,e i̯ o l i s i l ø y̯ t y n y t,1,V,ACT,PRS,PRF,NEG,COND,3,SG,,
löytyä,löytyisimme,V;ACT;PRS;POS;COND;1;PL,0.0,4.594193548387096e-05,l ø y̯ t y i̯ s i mː eˣ,0,V,ACT,PRS,POS,COND,1,PL,,,
löytyä,emme löytyisi,V;ACT;PRS;NEG;COND;1;PL,0.0,4.594193548387096e-05,e mː eˣ l ø y̯ t y i̯ s i,4,V,ACT,PRS,NEG,COND,1,PL,,,
löytyä,olisimme löytyneet,V;ACT;PRS;PRF;POS;COND;1;PL,0.0,4.594193548387096e-05,o l i s i mː eˣ l ø y̯ t y n eː t,3,V,ACT,PRS,PRF,POS,COND,1,PL,,
löytyä,emme olisi löytyneet,V;ACT;PRS;PRF;NEG;COND;1;PL,0.0,4.594193548387096e-05,e mː eˣ o l i s i l ø y̯ t y n eː t,2,V,ACT,PRS,PRF,NEG,COND,1,PL,,
löytyä,löytyisitte,V;ACT;PRS;POS;COND;2;PL,0.0,4.594193548387096e-05,l ø y̯ t y i̯ s i tː eˣ,1,V,ACT,PRS,POS,COND,2,PL,,,
löytyä,ette löytyisi,V;ACT;PRS;NEG;COND;2;PL,0.0,4.594193548387096e-05,e tː e l ø y̯ t y i̯ s i,0,V,ACT,PRS,NEG,COND,2,PL,,,
löytyä,olisitte löytyneet,V;ACT;PRS;PRF;POS;COND;2;PL,0.0,4.594193548387096e-05,o l i s i tː eˣ l ø y̯ t y n eː t,0,V,ACT,PRS,PRF,POS,COND,2,PL,,
löytyä,ette olisi löytyneet,V;ACT;PRS;PRF;NEG;COND;2;PL,0.0,4.594193548387096e-05,e tː e o l i s i l ø y̯ t y n eː t,2,V,ACT,PRS,PRF,NEG,COND,2,PL,,
löytyä,löytyisivät,V;ACT;PRS;POS;COND;3;PL,5e-06,4.594193548387096e-05,l ø y̯ t y i̯ s i ʋ æ t,3,V,ACT,PRS,POS,COND,3,PL,,,
löytyä,eivät löytyisi,V;ACT;PRS;NEG;COND;3;PL,0.0,4.594193548387096e-05,e i̯ ʋ æ t l ø y̯ t y i̯ s i,2,V,ACT,PRS,NEG,COND,3,PL,,,
löytyä,olisivat löytyneet,V;ACT;PRS;PRF;POS;COND;3;PL,0.0,4.594193548387096e-05,o l i s i ʋ ɑ t l ø y̯ t y n eː t,2,V,ACT,PRS,PRF,POS,COND,3,PL,,
löytyä,eivät olisi löytyneet,V;ACT;PRS;PRF;NEG;COND;3;PL,0.0,4.594193548387096e-05,e i̯ ʋ æ t o l i s i l ø y̯ t y n eː t,3,V,ACT,PRS,PRF,NEG,COND,3,PL,,
löytyä,löydyttäisiin,V;PASS;PRS;POS;COND,0.0,4.594193548387096e-05,l ø y̯ d y tː æ i̯ s iː n,1,V,PASS,PRS,POS,COND,,,,,
löytyä,ei löydyttäisi,V;PASS;PRS;NEG;COND,0.0,4.594193548387096e-05,e i̯ l ø y̯ d y tː æ i̯ s i,2,V,PASS,PRS,NEG,COND,,,,,
löytyä,olisi löydytty,V;PASS;PRS;PRF;POS;COND,0.0,4.594193548387096e-05,o l i s i l ø y̯ d y tː yˣ,3,V,PASS,PRS,PRF,POS,COND,,,,
löytyä,ei olisi löydytty,V;PASS;PRS;PRF;NEG;COND,0.0,4.594193548387096e-05,e i̯ o l i s i l ø y̯ d y tː yˣ,3,V,PASS,PRS,PRF,NEG,COND,,,,
löytyä,löydy,V;ACT;PRS;POS;IMP;2;SG,0.000501,4.594193548387096e-05,l ø y̯ d yˣ,1,V,ACT,PRS,POS,IMP,2,SG,,,
löytyä,älä löydy,V;ACT;PRS;NEG;IMP;2;SG,0.0,4.594193548387096e-05,æ l æ l ø y̯ d yˣ,1,V,ACT,PRS,NEG,IMP,2,SG,,,
löytyä,ole löytynyt,V;ACT;PRS;PRF;POS;IMP;2;SG,0.0,4.594193548387096e-05,o l eˣ l ø y̯ t y n y t,4,V,ACT,PRS,PRF,POS,IMP,2,SG,,
löytyä,älä ole löytynyt,V;ACT;PRS;PRF;NEG;IMP;2;SG,0.0,4.594193548387096e-05,æ l æ o l eˣ l ø y̯ t y n y t,4,V,ACT,PRS,PRF,NEG,IMP,2,SG,,
löytyä,löytyköön,V;ACT;PRS;POS;IMP;3;SG,0.0,4.594193548387096e-05,l ø y̯ t y k øː n,1,V,ACT,PRS,POS,IMP,3,SG,,,
löytyä,älköön löytykö,V;ACT;PRS;NEG;IMP;3;SG,0.0,4.594193548387096e-05,æ l k øː n l ø y̯ t y k ø,3,V,ACT,PRS,NEG,IMP,3,SG,,,
löytyä,olkoon löytynyt,V;ACT;PRS;PRF;POS;IMP;3;SG,0.0,4.594193548387096e-05,o l k oː n l ø y̯ t y n y t,2,V,ACT,PRS,PRF,POS,IMP,3,SG,,
löytyä,älköön olko löytynyt,V;ACT;PRS;PRF;NEG;IMP;3;SG,0.0,4.594193548387096e-05,æ l k øː n o l k o l ø y̯ t y n y t,3,V,ACT,PRS,PRF,NEG,IMP,3,SG,,
löytyä,löytykäämme,V;ACT;PRS;POS;IMP;1;PL,0.0,4.594193548387096e-05,l ø y̯ t y k æː mː eˣ,3,V,ACT,PRS,POS,IMP,1,PL,,,
löytyä,älkäämme löytykö,V;ACT;PRS;NEG;IMP;1;PL,0.0,4.594193548387096e-05,æ l k æː mː eˣ l ø y̯ t y k ø,2,V,ACT,PRS,NEG,IMP,1,PL,,,
löytyä,olkaamme löytyneet,V;ACT;PRS;PRF;POS;IMP;1;PL,0.0,4.594193548387096e-05,o l k ɑː mː eˣ l ø y̯ t y n eː t,4,V,ACT,PRS,PRF,POS,IMP,1,PL,,
löytyä,älkäämme olko löytyneet,V;ACT;PRS;PRF;NEG;IMP;1;PL,0.0,4.594193548387096e-05,æ l k æː mː eˣ o l k o l ø y̯ t y n eː t,0,V,ACT,PRS,PRF,NEG,IMP,1,PL,,
löytyä,löytykää,V;ACT;PRS;POS;IMP;2;PL,0.0,4.594193548387096e-05,l ø y̯ t y k æː,2,V,ACT,PRS,POS,IMP,2,PL,,,
löytyä,älkää löytykö,V;ACT;PRS;NEG;IMP;2;PL,0.0,4.594193548387096e-05,æ l k æː l ø y̯ t y k ø,2,V,ACT,PRS,NEG,IMP,2,PL,,,
löytyä,olkaa löytyneet,V;ACT;PRS;PRF;POS;IMP;2;PL,0.0,4.594193548387096e-05,o l k ɑː l ø y̯ t y n eː t,1,V,ACT,PRS,PRF,POS,IMP,2,PL,,
löytyä,älkää olko löytyneet,V;ACT;PRS;PRF;NEG;IMP;2;PL,0.0,4.594193548387096e-05,æ l k æː o l k o l ø y̯ t y n eː t,2,V,ACT,PRS,PRF,NEG,IMP,2,PL,,
löytyä,löytykööt,V;ACT;PRS;POS;IMP;3;PL,0.0,4.594193548387096e-05,l ø y̯ t y k øː t,2,V,ACT,PRS,POS,IMP,3,PL,,,
löytyä,älkööt löytykö,V;ACT;PRS;NEG;IMP;3;PL,0.0,4.594193548387096e-05,æ l k øː t l ø y̯ t y k ø,4,V,ACT,PRS,NEG,IMP,3,PL,,,
löytyä,olkoot löytyneet,V;ACT;PRS;PRF;POS;IMP;3;PL,0.0,4.594193548387096e-05,o l k oː t l ø y̯ t y n eː t,4,V,ACT,PRS,PRF,POS,IMP,3,PL,,
löytyä,älkööt olko löytyneet,V;ACT;PRS;PRF;NEG;IMP;3;PL,0.0,4.594193548387096e-05,æ l k øː t o l k o l ø y̯ t y n eː t,3,V,ACT,PRS,PRF,NEG,IMP,3,PL,,
löytyä,löydyttäköön,V;PASS;PRS;POS;IMP,0.0,4.594193548387096e-05,l ø y̯ d y tː æ k øː n,0,V,PASS,PRS,POS,IMP,,,,,
löytyä,älköön löydyttäkö,V;PASS;PRS;NEG;IMP,0.0,4.594193548387096e-05,æ l k øː n l ø y̯ d y tː æ k ø,4,V,PASS,PRS,NEG,IMP,,,,,
löytyä,olkoon löydytty,V;PASS;PRS;PRF;POS;IMP,0.0,4.594193548387096e-05,o l k oː n l ø y̯ d y tː yˣ,0,V,PASS,PRS,PRF,POS,IMP,,,,
löytyä,älköön olko löydytty,V;PASS;PRS;PRF;NEG;IMP,0.0,4.594193548387096e-05,æ l k øː n o l k o l ø y̯ d y tː yˣ,1,V,PASS,PRS,PRF,NEG,IMP,,,,
löytyä,löytynen,V;ACT;PRS;POS;POT;1;SG,0.0,4.594193548387096e-05,l ø y̯ t y n e n,4,V,ACT,PRS,POS,POT,1,SG,,,
löytyä,en löytyne,V;ACT;PRS;NEG;POT;1;SG,0.0,4.594193548387096e-05,e n,1,V,ACT,PRS,NEG,POT,1,SG,,,
löytyä,lienen löytynyt,V;ACT;PRS;PRF;POS;POT;1;SG,0.0,4.594193548387096e-05,l i e̯ n e n l ø y̯ t y n y t,0,V,ACT,PRS,PRF,POS,POT,1,SG,,
löytyä,en liene löytynyt,V;ACT;PRS;PRF;NEG;POT;1;SG,0.0,4.594193548387096e-05,e n l i e̯ n eˣ l ø y̯ t y n y t,1,V,ACT,PRS,PRF,NEG,POT,1,SG,,
löytyä,löytynet,V;ACT;PRS;POS;POT;2;SG,1e-06,4.594193548387096e-05,l ø y̯ t y n e t,3,V,ACT,PRS,POS,POT,2,SG,,,
löytyä,et löytyne,V;ACT;PRS;NEG;POT;2;SG,0.0,4.594193548387096e-05,e t l ø y̯ t y n eˣ,1,V,ACT,PRS,NEG,POT,2,SG,,,
löytyä,lienet löytynyt,V;ACT;PRS;PRF;POS;POT;2;SG,0.0,4.594193548387096e-05,l i e̯ n e t l ø y̯ t y n y t,4,V,ACT,PRS,PRF,POS,POT,2,SG,,
löytyä,et liene löytynyt,V;ACT;PRS;PRF;NEG;POT;2;SG,0.0,4.594193548387096e-05,e t l i e̯ n eˣ l ø y̯ t y n y t,2,V,ACT,PRS,PRF,NEG,POT,2,SG,,
löytyä,löytynee,V;ACT;PRS;POS;POT;3;SG,1.8e-05,4.594193548387096e-05,l ø y̯ t y n eː,3,V,ACT,PRS,POS,POT,3,SG,,,
löytyä,ei löytyne,V;ACT;PRS;NEG;POT;3;SG,0.0,4.594193548387096e-05,e i̯ l ø y̯ t y n eˣ,1,V,ACT,PRS,NEG,POT,3,SG,,,
löytyä,lienee löytynyt,V;ACT;PRS;PRF;POS;POT;3;SG,0.0,4.594193548387096e-05,l i e̯ n eː l ø y̯ t y n y t,0,V,ACT,PRS,PRF,POS,POT,3,SG,,
löytyä,ei liene löytynyt,V;ACT;PRS;PRF;NEG;POT;3;SG,0.0,4.594193548387096e-05,e i̯ l i e̯ n eˣ l ø y̯ t y n y t,2,V,ACT,PRS,PRF,NEG,POT,3,SG,,
löytyä,löytynemme,V;ACT;PRS;POS;POT;1;PL,0.0,4.594193548387096e-05,l ø y̯ t y n e mː e,0,V,ACT,PRS,POS,POT,1,PL,,,
löytyä,emme löytyne,V;ACT;PRS;NEG;POT;1;PL,0.0,4.594193548387096e-05,e mː eˣ l ø y̯ t y n eˣ,1,V,ACT,PRS,NEG,POT,1,PL,,,
löytyä,lienemme löytyneet,V;ACT;PRS;PRF;POS;POT;1;PL,0.0,4.594193548387096e-05,l i e̯ n e mː eˣ l ø y̯ t y n eː t,1,V,ACT,PRS,PRF,POS,POT,1,PL,,
löytyä,emme liene löytyneet,V;ACT;PRS;PRF;NEG;POT;1;PL,0.0,4.594193548387096e-05,e mː e l i e̯ n eˣ l ø y̯ t y n eː t,1,V,ACT,PRS,PRF,NEG,POT,1,PL,,
löytyä,löytynette,V;ACT;PRS;POS;POT;2;PL,0.0,4.594193548387096e-05,l ø y̯ t y n e tː e,2,V,ACT,PRS,POS,POT,2,PL,,,
löytyä,ette löytyne,V;ACT;PRS;NEG;POT;2;PL,0.0,4.594193548387096e-05,e tː e l ø y̯ t y n eˣ,1,V,ACT,PRS,NEG,POT,2,PL,,,
löytyä,lienette löytyneet,V;ACT;PRS;PRF;POS;POT;2;PL,0.0,4.594193548387096e-05,l i e̯ n e tː e l ø y̯ t y n eː t,2,V,ACT,PRS,PRF,POS,POT,2,PL,,
löytyä,ette liene löytyneet,V;ACT;PRS;PRF;NEG;POT;2;PL,0.0,4.594193548387096e-05,e tː e l i e̯ n eˣ l ø y̯ t y n eː t,0,V,ACT,PRS,PRF,NEG,POT,2,PL,,
löytyä,löytynevät,V;ACT;PRS;POS;POT;3;PL,2e-06,4.594193548387096e-05,l ø y̯ t y n e ʋ æ t,2,V,ACT,PRS,POS,POT,3,PL,,,
löytyä,eivät löytyne,V;ACT;PRS;NEG;POT;3;PL,0.0,4.594193548387096e-05,e i̯ ʋ æ t l ø y̯ t y n eˣ,0,V,ACT,PRS,NEG,POT,3,PL,,,
löytyä,lienevät löytyneet,V;ACT;PRS;PRF;POS;POT;3;PL,0.0,4.594193548387096e-05,l i e̯ n e ʋ æ t l ø y̯ t y n eː t,4,V,ACT,PRS,PRF,POS,POT,3,PL,,
löytyä,eivät liene löytyneet,V;ACT;PRS;PRF;NEG;POT;3;PL,0.0,4.594193548387096e-05,e i̯ ʋ æ t l i e̯ n eˣ l ø y̯ t y n eː t,2,V,ACT,PRS,PRF,NEG,POT,3,PL,,
löytyä,löydyttäneen,V;PASS;PRS;POS;POT,0.0,4.594193548387096e-05,l ø y̯ d y tː æ n eː n,3,V,PASS,PRS,POS,POT,,,,,
löytyä,ei löydyttäne,V;PASS;PRS;NEG;POT,0.0,4.594193548387096e-05,e i̯ l ø y̯ d y tː æ n eˣ,4,V,PASS,PRS,NEG,POT,,,,,
löytyä,lienee löydytty,V;PASS;PRS;PRF;POS;POT,0.0,4.594193548387096e-05,l i e̯ n eː l ø y̯ d y tː yˣ,0,V,PASS,PRS,PRF,POS,POT,,,,
löytyä,ei liene löydytty,V;PASS;PRS;PRF;NEG;POT,0.0,4.594193548387096e-05,e i̯ l i e̯ n eˣ l ø y̯ d y tː yˣ,3,V,PASS,PRS,PRF,NEG,POT,,,,
löytyä,löytyä,V;NFIN;ACT+PASS,0.00026,4.594193548387096e-05,l ø y̯ t y æˣ,4,V,NFIN,ACT+PASS,,,,,,,
löytyä,löytyäkseen,V;NFIN;1;ACT,0.0,4.594193548387096e-05,l ø y̯ t y æ k s eː n,3,V,NFIN,1,ACT,,,,,,
löytyä,löytyäkseen,V;NFIN;1;PASS,0.0,4.594193548387096e-05,l ø y̯ t y æ k s eː n,3,V,NFIN,1,PASS,,,,,,
löytyä,löytyessä,V;NFIN;2;ACT;IN+ESS,1e-06,4.594193548387096e-05,l ø y̯ t y e sː æ,1,V,NFIN,2,ACT,IN+ESS,,,,,
löytyä,löydyttäessä,V;NFIN;2;PASS;IN+ESS,0.0,4.594193548387096e-05,l ø y̯ d y tː æ e sː æ,1,V,NFIN,2,PASS,IN+ESS,,,,,
löytyä,löytyen,V;NFIN;2;ACT;INS,0.0,4.594193548387096e-05,l ø y̯ t y e n,3,V,NFIN,2,ACT,INS,,,,,
löytyä,löytymässä,V;NFIN;3;ACT;IN+ESS,4e-06,4.594193548387096e-05,l ø y̯ t y m æ sː æ,0,V,NFIN,3,ACT,IN+ESS,,,,,
löytyä,löytymästä,V;NFIN;3;ACT;IN+ABL,0.0,4.594193548387096e-05,l ø y̯ t y m æ s t æ,1,V,NFIN,3,ACT,IN+ABL,,,,,
löytyä,löytymään,V;NFIN;3;ACT;IN+ALL,1.1e-05,4.594193548387096e-05,l ø y̯ t y m æː n,0,V,NFIN,3,ACT,IN+ALL,,,,,
löytyä,löytymällä,V;NFIN;3;ACT;AT+ESS,0.0,4.594193548387096e-05,l ø y̯ t y m æ lː æ,2,V,NFIN,3,ACT,AT+ESS,,,,,
löytyä,löytymättä,V;NFIN;3;ACT;PRIV,6e-06,4.594193548387096e-05,l ø y̯ t y m æ tː æ,2,V,NFIN,3,ACT,PRIV,,,,,
löytyä,löytymän,V;NFIN;3;ACT;INS,1e-06,4.594193548387096e-05,l ø y̯ t y m æ n,0,V,NFIN,3,ACT,INS,,,,,
löytyä,löydyttämän,V;NFIN;3;PASS;INS,0.0,4.594193548387096e-05,l ø y̯ d y tː æ m æ n,1,V,NFIN,3,PASS,INS,,,,,
löytyä,löytyminen,V;NFIN;4;ACT;NOM,5.4e-05,4.594193548387096e-05,l ø y̯ t y m i n e n,0,V,NFIN,4,ACT,NOM,,,,,
löytyä,löytyminen,V;NFIN;4;PASS;NOM,5.4e-05,4.594193548387096e-05,l ø y̯ t y m i n e n,0,V,NFIN,4,PASS,NOM,,,,,
löytyä,löytymistä,V;NFIN;4;ACT;PRT,1.9e-05,4.594193548387096e-05,l ø y̯ t y m i s t æ,1,V,NFIN,4,ACT,PRT,,,,,
löytyä,löytymistä,V;NFIN;4;PASS;PRT,1.9e-05,4.594193548387096e-05,l ø y̯ t y m i s t æ,1,V,NFIN,4,PASS,PRT,,,,,
löytyä,löytymäisillään,V;NFIN;5;ACT,1e-06,4.594193548387096e-05,l ø y̯ t y m æ i̯ s i lː æː n,0,V,NFIN,5,ACT,,,,,,
löytyä,löytymäisillään,V;NFIN;5;PASS,1e-06,4.594193548387096e-05,l ø y̯ t y m æ i̯ s i lː æː n,4,V,NFIN,5,PASS,,,,,,
tapahtua,tapahdun,V;ACT;PRS;POS;IND;1;SG,0.0,4.538064516129034e-05,t ɑ p ɑ h d u n,3,V,ACT,PRS,POS,IND,1,SG,,,
tapahtua,en tapahdu,V;ACT;PRS;NEG;IND;1;SG,0.0,4.538064516129034e-05,e n,2,V,ACT,PRS,NEG,IND,1,SG,,,
